data_avg,data_max,data_min,data_std,epoch,lr-AdamW,step,train_acc,train_loss,valid_acc,valid_accuracy,valid_balanced_accuracy,valid_cohen_kappa,valid_f1,valid_loss,valid_precision,valid_recall,valid_roc_auc
,,,,70,,5821,,,0.7124999761581421,0.7124999761581421,0.7124999761581421,0.42500001192092896,0.7466340065002441,0.5846763849258423,0.667396068572998,0.8472222089767456,0.7907484769821167
-0.06175247207283974,0.43314307928085327,-0.32670581340789795,0.22033092379570007,70,,5821,0.813601553440094,0.40534529089927673,,,,,,,,,
,,,,,0.0001161822151805494,5822,,,,,,,,,,,
,,,,71,,5903,,,0.7180555462837219,0.7180555462837219,0.7180555462837219,0.43611112236976624,0.756302535533905,0.5936792492866516,0.6659619212150574,0.875,0.7902392148971558
-0.06142858788371086,0.434207558631897,-0.32685527205467224,0.22022148966789246,71,,5903,0.8147509694099426,0.40906691551208496,,,,,,,,,
,,,,,0.00010911773316122599,5904,,,,,,,,,,,
,,,,72,,5985,,,0.7166666388511658,0.7166666388511658,0.7166666388511658,0.4333333373069763,0.7518247961997986,0.5901094079017639,0.6688311696052551,0.8583333492279053,0.7892283797264099
-0.06117291748523712,0.4341594874858856,-0.32624951004981995,0.22020688652992249,72,,5985,0.8134099841117859,0.40685683488845825,,,,,,,,,
,,,,,0.00010219338624363183,5986,,,,,,,,,,,
,,,,73,,6067,,,0.7166666388511658,0.7166666388511658,0.7166666388511658,0.4333333373069763,0.754807710647583,0.5962088108062744,0.6652542352676392,0.8722222447395325,0.7892746925354004
-0.060853078961372375,0.4360768795013428,-0.3263814151287079,0.22055111825466156,73,,6067,0.8185823559761047,0.4006381332874298,,,,,,,,,
,,,,,9.541985126882719e-05,6068,,,,,,,,,,,
,,,,74,,6149,,,0.7138888835906982,0.7138888835906982,0.7138888835906982,0.4277777671813965,0.7475489974021912,0.5871222615242004,0.6688596606254578,0.8472222089767456,0.7893518805503845
-0.06056441366672516,0.43673989176750183,-0.3263814151287079,0.22072641551494598,74,,6149,0.8197317719459534,0.4006631076335907,,,,,,,,,
,,,,,8.880757253678772e-05,6150,,,,,,,,,,,
,,,,75,,6231,,,0.7152777910232544,0.7152777910232544,0.7152777910232544,0.4305555522441864,0.7490820288658142,0.5874752402305603,0.6695842742919922,0.8500000238418579,0.7907021641731262
-0.06033070385456085,0.4373439848423004,-0.3255249559879303,0.22100882232189178,75,,6231,0.8128352761268616,0.4045800268650055,,,,,,,,,
,,,,,8.236674570205054e-05,6232,,,,,,,,,,,
,,,,76,,6313,,,0.7166666388511658,0.7166666388511658,0.7166666388511658,0.4333333373069763,0.7437185645103455,0.5742142200469971,0.6788991093635559,0.8222222328186035,0.7903857827186584
-0.06000901758670807,0.43911412358283997,-0.3259844183921814,0.22129186987876892,76,,6313,0.8159003853797913,0.404920369386673,,,,,,,,,
,,,,,7.610730205275453e-05,6314,,,,,,,,,,,
,,,,77,,6395,,,0.7180555462837219,0.7180555462837219,0.7180555462837219,0.43611112236976624,0.7440100908279419,0.5738150477409363,0.6812933087348938,0.8194444179534912,0.789027750492096
-0.059803251177072525,0.4401402771472931,-0.3255292475223541,0.22156977653503418,77,,6395,0.8160919547080994,0.4045288562774658,,,,,,,,,
,,,,,7.003889319731331e-05,6396,,,,,,,,,,,
,,,,78,,6477,,,0.7083333134651184,0.7083333134651184,0.7083333134651184,0.4166666567325592,0.7546728849411011,0.6237077713012695,0.6512096524238586,0.8972222208976746,0.7895601987838745
-0.059510234743356705,0.44109007716178894,-0.3258458077907562,0.22177846729755402,78,,6477,0.8143678307533264,0.39959585666656494,,,,,,,,,
,,,,,6.417087618233483e-05,6478,,,,,,,,,,,
,,,,79,,6559,,,0.7138888835906982,0.7138888835906982,0.7138888835906982,0.4277777671813965,0.7450494766235352,0.5799935460090637,0.671875,0.8361111283302307,0.7898533940315247
-0.05933975800871849,0.4415534734725952,-0.3256785571575165,0.22185347974300385,79,,6559,0.817241370677948,0.40309736132621765,,,,,,,,,
,,,,,5.851229906473395e-05,6560,,,,,,,,,,,
,,,,80,,6641,,,0.7152777910232544,0.7152777910232544,0.7152777910232544,0.4305555522441864,0.7472256422042847,0.5823374390602112,0.6718403697013855,0.8416666388511658,0.7902854681015015
-0.05915094539523125,0.4427854120731354,-0.3255683481693268,0.22205506265163422,80,,6641,0.8199234008789062,0.4017345607280731,,,,,,,,,
,,,,,5.3071886960284116e-05,6642,,,,,,,,,,,
,,,,81,,6723,,,0.7194444537162781,0.7194444537162781,0.7194444537162781,0.43888887763023376,0.7536585330963135,0.5884271264076233,0.6717391014099121,0.8583333492279053,0.7899613976478577
-0.05890652537345886,0.4433954954147339,-0.3249492943286896,0.22224663197994232,81,,6723,0.8157088160514832,0.40263694524765015,,,,,,,,,
,,,,,4.785802859012154e-05,6724,,,,,,,,,,,
,,,,82,,6805,,,0.7208333611488342,0.7208333611488342,0.7208333611488342,0.4416666626930237,0.7615658640861511,0.6055835485458374,0.6645962595939636,0.8916666507720947,0.7902160286903381
-0.05882928520441055,0.4436667561531067,-0.3246512711048126,0.2223244607448578,82,,6805,0.8201149702072144,0.3974739909172058,,,,,,,,,
,,,,,4.287876334594493e-05,6806,,,,,,,,,,,
,,,,83,,6887,,,0.7222222089767456,0.7222222089767456,0.7222222089767456,0.4444444477558136,0.7630331516265869,0.6066557765007019,0.6652892827987671,0.894444465637207,0.7902932167053223
-0.058746617287397385,0.4441065788269043,-0.3245695233345032,0.222361221909523,83,,6887,0.8162835240364075,0.40222814679145813,,,,,,,,,
,,,,,3.8141768893856434e-05,6888,,,,,,,,,,,
,,,,84,,6969,,,0.7180555462837219,0.7180555462837219,0.7180555462837219,0.43611112236976624,0.7527405619621277,0.5887846350669861,0.6702820062637329,0.8583333492279053,0.7907792925834656
-0.05873597785830498,0.44423359632492065,-0.3249152600765228,0.2223755419254303,84,,6969,0.8178160786628723,0.3999939262866974,,,,,,,,,
,,,,,3.3654349335957046e-05,6970,,,,,,,,,,,
,,,,85,,7051,,,0.7152777910232544,0.7152777910232544,0.7152777910232544,0.4305555522441864,0.7484662532806396,0.5861846804618835,0.6703296899795532,0.8472222089767456,0.7907716035842896
-0.05860235542058945,0.44487622380256653,-0.3248507082462311,0.2225649505853653,85,,7051,0.8216475248336792,0.39415451884269714,,,,,,,,,
,,,,,2.9423423947950333e-05,7052,,,,,,,,,,,
,,,,86,,7133,,,0.7138888835906982,0.7138888835906982,0.7138888835906982,0.4277777671813965,0.7582159638404846,0.6174563765525818,0.6565040946006775,0.8972222208976746,0.7906867265701294
-0.05852048471570015,0.4454236328601837,-0.3250841796398163,0.22265708446502686,86,,7133,0.8145594000816345,0.39963945746421814,,,,,,,,,
,,,,,2.5455516510121057e-05,7134,,,,,,,,,,,
,,,,87,,7215,,,0.7166666388511658,0.7166666388511658,0.7166666388511658,0.4333333373069763,0.7559808492660522,0.5982488989830017,0.6638655662536621,0.8777777552604675,0.7902546525001526
-0.0584716796875,0.44539687037467957,-0.32486605644226074,0.2227618545293808,87,,7215,0.8229885101318359,0.39756762981414795,,,,,,,,,
,,,,,2.1756745248138652e-05,7216,,,,,,,,,,,
,,,,88,,7297,,,0.7138888835906982,0.7138888835906982,0.7138888835906982,0.4277777671813965,0.7463054060935974,0.5831421613693237,0.6703540086746216,0.8416666388511658,0.7903703451156616
-0.05842027813196182,0.44603481888771057,-0.3240256905555725,0.22279562056064606,88,,7297,0.8247126340866089,0.3944348096847534,,,,,,,,,
,,,,,1.833281339919678e-05,7298,,,,,,,,,,,
,,,,89,,7379,,,0.7166666388511658,0.7166666388511658,0.7166666388511658,0.4333333373069763,0.7565632462501526,0.6003979444503784,0.6631799340248108,0.8805555701255798,0.7904320955276489
-0.0583246573805809,0.44604942202568054,-0.3246576488018036,0.22287045419216156,89,,7379,0.8166666626930237,0.39939984679222107,,,,,,,,,
,,,,,1.5189000418035008e-05,7380,,,,,,,,,,,
,,,,90,,7461,,,0.7208333611488342,0.7208333611488342,0.7208333611488342,0.4416666626930237,0.7581227421760559,0.5929555892944336,0.668789803981781,0.875,0.7902469038963318
-0.05828586220741272,0.4461607336997986,-0.3244495987892151,0.22290273010730743,90,,7461,0.8193486332893372,0.3974427580833435,,,,,,,,,
,,,,,1.2330153836402185e-05,7462,,,,,,,,,,,
,,,,91,,7543,,,0.7152777910232544,0.7152777910232544,0.7152777910232544,0.4305555522441864,0.7550776600837708,0.5977992415428162,0.6624737977981567,0.8777777552604675,0.7905247211456299
-0.058227330446243286,0.44667670130729675,-0.32448533177375793,0.2229640930891037,91,,7543,0.8239463567733765,0.3998851776123047,,,,,,,,,
,,,,,9.76068178851387e-06,7544,,,,,,,,,,,
,,,,92,,7625,,,0.7166666388511658,0.7166666388511658,0.7166666388511658,0.4333333373069763,0.7565632462501526,0.6008424162864685,0.6631799340248108,0.8805555701255798,0.7906867265701294
-0.058217063546180725,0.4465765953063965,-0.3241981565952301,0.22295276820659637,92,,7625,0.8266283273696899,0.3948141038417816,,,,,,,,,
,,,,,7.484546214028845e-06,7626,,,,,,,,,,,
,,,,93,,7707,,,0.7166666388511658,0.7166666388511658,0.7166666388511658,0.4333333373069763,0.7565632462501526,0.5979560613632202,0.6631799340248108,0.8805555701255798,0.7906095385551453
-0.05822204425930977,0.4467393755912781,-0.3243708610534668,0.22294463217258453,93,,7707,0.8206896781921387,0.3957756757736206,,,,,,,,,
,,,,,5.505256749025328e-06,7708,,,,,,,,,,,
,,,,94,,7789,,,0.7166666388511658,0.7166666388511658,0.7166666388511658,0.4333333373069763,0.7559808492660522,0.5976622700691223,0.6638655662536621,0.8777777552604675,0.7905787229537964
-0.05816650390625,0.4469040036201477,-0.3246305286884308,0.2230224609375,94,,7789,0.8180076479911804,0.3981840908527374,,,,,,,,,
,,,,,3.825865314396647e-06,7790,,,,,,,,,,,
,,,,95,,7871,,,0.7166666388511658,0.7166666388511658,0.7166666388511658,0.4333333373069763,0.7565632462501526,0.5994265079498291,0.6631799340248108,0.8805555701255798,0.7906481623649597
-0.05817810446023941,0.4466302990913391,-0.3242253065109253,0.22302097082138062,95,,7871,0.8180076479911804,0.3953515887260437,,,,,,,,,
,,,,,2.448961410010232e-06,7872,,,,,,,,,,,
,,,,96,,7953,,,0.7166666388511658,0.7166666388511658,0.7166666388511658,0.4333333373069763,0.7559808492660522,0.5971994400024414,0.6638655662536621,0.8777777552604675,0.7906327247619629
-0.05817099288105965,0.44635042548179626,-0.3242439925670624,0.22302395105361938,96,,7953,0.8216475248336792,0.3967185914516449,,,,,,,,,
,,,,,1.3766681218867221e-06,7954,,,,,,,,,,,
,,,,97,,8035,,,0.7166666388511658,0.7166666388511658,0.7166666388511658,0.4333333373069763,0.7565632462501526,0.5981593728065491,0.6631799340248108,0.8805555701255798,0.7906018495559692
-0.05817249044775963,0.44693973660469055,-0.32427600026130676,0.22302097082138062,97,,8035,0.8109195232391357,0.39771121740341187,,,,,,,,,
,,,,,6.106388485549854e-07,8036,,,,,,,,,,,
,,,,98,,8117,,,0.7166666388511658,0.7166666388511658,0.7166666388511658,0.4333333373069763,0.7565632462501526,0.5980786085128784,0.6631799340248108,0.8805555701255798,0.7906095385551453
-0.05817099288105965,0.44684767723083496,-0.3244381844997406,0.2230224609375,98,,8117,0.8247126340866089,0.3928239047527313,,,,,,,,,
,,,,,1.5205475163158018e-07,8118,,,,,,,,,,,
,,,,99,,8199,,,0.7166666388511658,0.7166666388511658,0.7166666388511658,0.4333333373069763,0.7565632462501526,0.5980633497238159,0.6631799340248108,0.8805555701255798,0.7906172871589661
-0.05817078426480293,0.4460251033306122,-0.32434746623039246,0.2230224609375,99,,8199,0.8187739253044128,0.39763984084129333,,,,,,,,,
