[0.625, 1.0, 0.375, 0.7272727489471436, 0.6000000238418579, 0.9545454382896423, 0.8181818127632141, 0.800000011920929, 0.5416666865348816, 0.75, 0.5, 0.4285714328289032, 0.5909090638160706, 0.5714285969734192, 0.9166666865348816]
[0.44999998807907104, 0.574999988079071, 0.5, 0.9545454382896423, 0.8999999761581421, 0.8636363744735718, 0.8181818127632141, 0.6000000238418579, 1.0, 0.5, 0.6666666865348816, 0.4285714328289032, 0.8636363744735718, 0.1666666716337204, 1.0]
[0.824999988079071, 0.949999988079071, 0.75, 0.6818181872367859, 0.4000000059604645, 0.8636363744735718, 0.5, 0.7250000238418579, 1.0, 0.2954545319080353, 0.625, 0.4523809552192688, 0.5909090638160706, 1.0, 0.8333333134651184]
[0.44999998807907104, 0.550000011920929, 0.5, 0.6363636255264282, 0.7250000238418579, 0.7272727489471436, 0.40909090638160706, 0.699999988079071, 0.75, 0.4318181872367859, 0.6666666865348816, 0.3571428656578064, 0.5454545617103577, 0.8333333134651184, 1.0]
[0.824999988079071, 1.0, 0.625, 0.9090909361839294, 0.625, 0.5, 0.40909090638160706, 0.625, 0.5, 0.5, 0.7916666865348816, 0.6904761791229248, 0.7727272510528564, 0.6428571343421936, 0.875]
[0.7749999761581421, 0.9750000238418579, 0.5416666865348816, 0.4545454680919647, 0.5, 0.7727272510528564, 0.5909090638160706, 0.7250000238418579, 0.9166666865348816, 0.5, 0.5416666865348816, 0.3571428656578064, 0.8636363744735718, 0.4047619104385376, 0.875]
[0.7749999761581421, 0.949999988079071, 0.4583333432674408, 1.0, 0.9750000238418579, 0.9545454382896423, 0.5909090638160706, 0.875, 0.9166666865348816, 0.5454545617103577, 0.6666666865348816, 0.8095238208770752, 0.5909090638160706, 0.5476190447807312, 1.0]
[0.949999988079071, 0.949999988079071, 0.3333333432674408, 0.9545454382896423, 0.75, 0.9545454382896423, 0.5, 0.8500000238418579, 1.0, 0.3636363744735718, 0.8333333134651184, 0.8571428656578064, 0.5454545617103577, 0.5476190447807312, 0.8333333134651184]
[0.8500000238418579, 1.0, 0.9166666865348816, 1.0, 0.9750000238418579, 0.9545454382896423, 1.0, 0.949999988079071, 0.5, 0.9090909361839294, 0.75, 0.6190476417541504, 0.7727272510528564, 0.6428571343421936, 1.0]
[0.6000000238418579, 0.7250000238418579, 0.75, 0.9545454382896423, 0.9750000238418579, 0.9545454382896423, 0.8181818127632141, 0.4000000059604645, 0.5, 0.8863636255264282, 0.6666666865348816, 0.9523809552192688, 0.7727272510528564, 0.6190476417541504, 1.0]
[0.925000011920929, 0.699999988079071, 0.3333333432674408, 0.9090909361839294, 1.0, 0.9545454382896423, 0.6363636255264282, 0.8500000238418579, 0.7916666865348816, 0.5454545617103577, 0.7916666865348816, 0.738095223903656, 0.6363636255264282, 0.6190476417541504, 1.0]
[0.80000001, 0.625, 0.875, 0.95454544, 0.97500002, 0.95454544, 0.86363637, 0.875, 0.5, 0.88636363, 0.75, 0.90476191, 0.81818181, 0.61904764, 1.0]
