data_avg,data_max,data_min,data_std,epoch,lr-AdamW,step,train_acc,train_loss,valid_acc,valid_accuracy,valid_balanced_accuracy,valid_cohen_kappa,valid_f1,valid_loss,valid_precision,valid_recall,valid_roc_auc
,,,,19,,1639,,,0.6291666626930237,0.6305555701255798,0.6305555701255798,0.2611111104488373,0.6795180439949036,0.65233314037323,0.6000000238418579,0.7833333611488342,0.6758873462677002
0.04676363989710808,0.2089289128780365,-0.1246284544467926,0.12120945751667023,19,,1639,0.6565133929252625,0.6187864542007446,,,,,,,,,
,,,,,0.0003999999770654449,1640,,,,,,,,,,,
,,,,20,,1721,,,0.6083333492279053,0.6069444417953491,0.6069444417953491,0.21388888359069824,0.6802259683609009,0.6678823828697205,0.5733333230018616,0.8361111283302307,0.6739814877510071
0.045739393681287766,0.20393262803554535,-0.12293415516614914,0.11633291095495224,20,,1721,0.6551724076271057,0.6126241087913513,,,,,,,,,
,,,,,0.0003998420246477159,1722,,,,,,,,,,,
,,,,21,,1803,,,0.6138888597488403,0.6138888597488403,0.6138888597488403,0.22777777910232544,0.6840909123420715,0.6657366752624512,0.5788461565971375,0.8361111283302307,0.6787962913513184
0.04934610426425934,0.21495628356933594,-0.11998899281024933,0.11626172810792923,21,,1803,0.663409948348999,0.6072525382041931,,,,,,,,,
,,,,,0.000399375931546361,1804,,,,,,,,,,,
,,,,22,,1885,,,0.6236110925674438,0.6236110925674438,0.6236110925674438,0.24722221493721008,0.6867052316665649,0.6642001867294312,0.5881187915802002,0.824999988079071,0.6788811683654785
0.05164511874318123,0.21841278672218323,-0.11773490160703659,0.11425350606441498,22,,1885,0.6618773937225342,0.6084060668945312,,,,,,,,,
,,,,,0.0003986024164431595,1886,,,,,,,,,,,
,,,,23,,1967,,,0.625,0.625,0.625,0.25,0.6723300814628601,0.6521425843238831,0.5969827771186829,0.769444465637207,0.6792168021202087
0.04959665238857269,0.21401937305927277,-0.11736316978931427,0.1131577268242836,23,,1967,0.6697317957878113,0.6021546721458435,,,,,,,,,
,,,,,0.0003975226720423349,1968,,,,,,,,,,,
,,,,24,,2049,,,0.6166666746139526,0.6166666746139526,0.6166666746139526,0.23333333432674408,0.6877828240394592,0.6653203368186951,0.580152690410614,0.8444444537162781,0.6844830513000488
0.049689844250679016,0.2127300202846527,-0.11915788054466248,0.1131419688463211,24,,2049,0.6689655184745789,0.6002678871154785,,,,,,,,,
,,,,,0.0003961383632314919,2050,,,,,,,,,,,
,,,,25,,2131,,,0.6069444417953491,0.6069444417953491,0.6069444417953491,0.21388888359069824,0.6879823803901672,0.6739416718482971,0.5703839063644409,0.8666666746139526,0.689112663269043
0.04975978657603264,0.20614701509475708,-0.11678237468004227,0.1104247123003006,25,,2131,0.6668582558631897,0.5981701612472534,,,,,,,,,
,,,,,0.0003944516245144802,2132,,,,,,,,,,,
,,,,26,,2213,,,0.6333333253860474,0.6333333253860474,0.6333333253860474,0.2666666805744171,0.6894117593765259,0.6512315273284912,0.5979591608047485,0.8138889074325562,0.6957330107688904
0.05169399455189705,0.20581653714179993,-0.1177101582288742,0.11116087436676025,26,,2213,0.6693486571311951,0.5979765057563782,,,,,,,,,
,,,,,0.00039246505672014403,2214,,,,,,,,,,,
,,,,27,,2295,,,0.6152777671813965,0.6152777671813965,0.6152777671813965,0.23055554926395416,0.6952695250511169,0.6728821396827698,0.5755919814109802,0.8777777552604675,0.6915200352668762
0.05046110600233078,0.20170150697231293,-0.11542702466249466,0.10967741906642914,27,,2295,0.6758620738983154,0.5941429138183594,,,,,,,,,
,,,,,0.00039018172299203297,2296,,,,,,,,,,,
,,,,28,,2377,,,0.6388888955116272,0.6388888955116272,0.6388888955116272,0.2777777910232544,0.6867470145225525,0.6473503708839417,0.6063829660415649,0.7916666865348816,0.6924228668212891
0.05194587633013725,0.20161469280719757,-0.11707992851734161,0.11053162813186646,28,,2377,0.6726053357124329,0.5952957272529602,,,,,,,,,
,,,,,0.0003876051440652565,2378,,,,,,,,,,,
,,,,29,,2459,,,0.6458333134651184,0.6458333134651184,0.6458333134651184,0.2916666567325592,0.6816479563713074,0.6406463980674744,0.6190476417541504,0.7583333253860474,0.6949653029441833
0.05330789461731911,0.19900651276111603,-0.11384754627943039,0.1091156154870987,29,,2459,0.6760536432266235,0.5916452407836914,,,,,,,,,
,,,,,0.00038473929283776553,2460,,,,,,,,,,,
,,,,30,,2541,,,0.6152777671813965,0.6152777671813965,0.6152777671813965,0.23055554926395416,0.6884139776229858,0.6624852418899536,0.5784499049186707,0.8500000238418579,0.6958873271942139
0.05400872230529785,0.19853515923023224,-0.11501951515674591,0.11008600145578384,30,,2541,0.6762452125549316,0.5939971208572388,,,,,,,,,
,,,,,0.00038158858824443177,2542,,,,,,,,,,,
,,,,31,,2623,,,0.644444465637207,0.644444465637207,0.644444465637207,0.2888889014720917,0.6775818467140198,0.6378171443939209,0.6198156476020813,0.7472222447395325,0.6974923014640808
0.0542885959148407,0.19687247276306152,-0.11397382616996765,0.10919427871704102,31,,2623,0.671072781085968,0.5957375168800354,,,,,,,,,
,,,,,0.0003781578884433705,2624,,,,,,,,,,,
,,,,32,,2705,,,0.6194444298744202,0.6180555820465088,0.6180555820465088,0.2361111044883728,0.6857143044471741,0.6569128036499023,0.582524299621582,0.8333333134651184,0.6977237462997437
0.05381327122449875,0.19513776898384094,-0.11707524955272675,0.10964196175336838,32,,2705,0.6741379499435425,0.5923547744750977,,,,,,,,,
,,,,,0.000374452483325013,2706,,,,,,,,,,,
,,,,33,,2787,,,0.6416666507720947,0.6416666507720947,0.6416666507720947,0.28333333134651184,0.6913875341415405,0.6467152833938599,0.6071428656578064,0.8027777671813965,0.6975539922714233
0.05414711683988571,0.19128389656543732,-0.11427605152130127,0.10891791433095932,33,,2787,0.6800765991210938,0.5876286029815674,,,,,,,,,
,,,,,0.00037047808635547847,2788,,,,,,,,,,,
,,,,34,,2869,,,0.6138888597488403,0.6138888597488403,0.6138888597488403,0.22777777910232544,0.6997840404510498,0.6840493679046631,0.5724381804466248,0.8999999761581421,0.6949768662452698
0.05428476259112358,0.19058392941951752,-0.11431001126766205,0.10852448642253876,34,,2869,0.681034505367279,0.586669921875,,,,,,,,,
,,,,,0.0003662408257668241,2870,,,,,,,,,,,
,,,,35,,2951,,,0.6194444298744202,0.6194444298744202,0.6194444298744202,0.23888888955116272,0.6982378959655762,0.6676741242408752,0.5784671306610107,0.8805555701255798,0.7011497020721436
0.0550609827041626,0.19100598990917206,-0.11418681591749191,0.1091148629784584,35,,2951,0.6773946285247803,0.5896947383880615,,,,,,,,,
,,,,,0.00036174723510775465,2952,,,,,,,,,,,
,,,,36,,3033,,,0.637499988079071,0.637499988079071,0.637499988079071,0.2750000059604645,0.6982659101486206,0.6501203179359436,0.5980197787284851,0.8388888835906982,0.7029552459716797
0.054807934910058975,0.18958604335784912,-0.11451509594917297,0.10912075638771057,36,,3033,0.6840996146202087,0.5853632688522339,,,,,,,,,
,,,,,0.00035700424316936454,3034,,,,,,,,,,,
,,,,37,,3115,,,0.6208333373069763,0.6208333373069763,0.6208333373069763,0.24166665971279144,0.6990076899528503,0.6705772280693054,0.5795246958732605,0.8805555701255798,0.7015586495399475
0.055984627455472946,0.19127613306045532,-0.11416295915842056,0.10979785025119781,37,,3115,0.6758620738983154,0.5866235494613647,,,,,,,,,
,,,,,0.00035201916330144384,3116,,,,,,,,,,,
,,,,38,,3197,,,0.6180555820465088,0.6180555820465088,0.6180555820465088,0.2361111044883728,0.7027027010917664,0.6773276925086975,0.5752212405204773,0.9027777910232544,0.7053318023681641
0.05519404634833336,0.1888255625963211,-0.11519382148981094,0.10924900323152542,38,,3197,0.6716474890708923,0.590756893157959,,,,,,,,,
,,,,,0.00034679968213582304,3198,,,,,,,,,,,
,,,,39,,3279,,,0.6263889074325562,0.6277777552604675,0.6277777552604675,0.25555557012557983,0.6912442445755005,0.6526087522506714,0.5905511975288391,0.8333333134651184,0.704120397567749
0.05549197271466255,0.18938596546649933,-0.11550638824701309,0.10967259854078293,39,,3279,0.6762452125549316,0.5863805413246155,,,,,,,,,
,,,,,0.0003413538477341441,3280,,,,,,,,,,,
,,,,40,,3361,,,0.6263889074325562,0.6263889074325562,0.6263889074325562,0.2527777850627899,0.6994413137435913,0.6624010801315308,0.5850467085838318,0.8694444298744202,0.7047762274742126
0.05666831135749817,0.189520001411438,-0.11354634165763855,0.10981627553701401,40,,3361,0.6819923520088196,0.5839980244636536,,,,,,,,,
,,,,,0.00033569005717833236,3362,,,,,,,,,,,
,,,,41,,3443,,,0.6236110925674438,0.6236110925674438,0.6236110925674438,0.24722221493721008,0.7031763195991516,0.6700500845909119,0.5804701447486877,0.8916666507720947,0.706358015537262
0.056602999567985535,0.1878441423177719,-0.11277622729539871,0.10948940366506577,41,,3443,0.678735613822937,0.5860350131988525,,,,,,,,,
,,,,,0.0003298170436229052,3444,,,,,,,,,,,
,,,,42,,3525,,,0.6305555701255798,0.6305555701255798,0.6305555701255798,0.2611111104488373,0.6963470578193665,0.6538015007972717,0.5910852551460266,0.8472222089767456,0.7059181928634644
0.05631440132856369,0.18644532561302185,-0.11273712664842606,0.10926106572151184,42,,3525,0.6842911839485168,0.5823637247085571,,,,,,,,,
,,,,,0.0003237438628290805,3526,,,,,,,,,,,
,,,,43,,3607,,,0.6333333253860474,0.6333333253860474,0.6333333253860474,0.2666666805744171,0.695852518081665,0.6506434679031372,0.5944882035255432,0.8388888835906982,0.70684415102005
0.05685415491461754,0.18748578429222107,-0.1133275032043457,0.10966207832098007,43,,3607,0.6772030591964722,0.5862084627151489,,,,,,,,,
,,,,,0.00031747987920144956,3608,,,,,,,,,,,
,,,,44,,3689,,,0.6222222447395325,0.6222222447395325,0.6222222447395325,0.24444444477558136,0.6971046924591064,0.6646988987922668,0.5817843675613403,0.8694444298744202,0.7064737677574158
0.05564769357442856,0.18610017001628876,-0.11650989204645157,0.10978222638368607,44,,3689,0.6858237385749817,0.5831045508384705,,,,,,,,,
,,,,,0.00031103475134874344,3690,,,,,,,,,,,
,,,,45,,3771,,,0.6222222447395325,0.6222222447395325,0.6222222447395325,0.24444444477558136,0.6943820118904114,0.6615776419639587,0.5830188393592834,0.8583333492279053,0.7040277719497681
0.056655801832675934,0.18810614943504333,-0.11763359606266022,0.11066000908613205,45,,3771,0.676819920539856,0.5831429958343506,,,,,,,,,
,,,,,0.0003044184171909589,3772,,,,,,,,,,,
,,,,46,,3853,,,0.625,0.625,0.625,0.25,0.6966292262077332,0.6621609330177307,0.5849056839942932,0.8611111044883728,0.7044907212257385
0.05624326691031456,0.18605732917785645,-0.11563856154680252,0.10930811613798141,46,,3853,0.6862068772315979,0.5830521583557129,,,,,,,,,
,,,,,0.00029764107863580573,3854,,,,,,,,,,,
,,,,47,,3935,,,0.637499988079071,0.637499988079071,0.637499988079071,0.2750000059604645,0.696864128112793,0.6477245092391968,0.598802387714386,0.8333333134651184,0.7069521546363831
0.0563102625310421,0.18582123517990112,-0.11550980806350708,0.10911678522825241,47,,3935,0.6879310607910156,0.5805379152297974,,,,,,,,,
,,,,,0.00029071318584810476,3936,,,,,,,,,,,
,,,,48,,4017,,,0.6263889074325562,0.6263889074325562,0.6263889074325562,0.2527777850627899,0.6932725310325623,0.6581098437309265,0.5880077481269836,0.8444444537162781,0.7023765444755554
0.056828126311302185,0.18541479110717773,-0.11425935477018356,0.10954243689775467,48,,4017,0.6894636154174805,0.5780401825904846,,,,,,,,,
,,,,,0.0002836454211363909,4018,,,,,,,,,,,
,,,,49,,4099,,,0.6416666507720947,0.6416666507720947,0.6416666507720947,0.28333333134651184,0.6971830725669861,0.6484139561653137,0.6036585569381714,0.824999988079071,0.7027083039283752
0.057645391672849655,0.1853364109992981,-0.11285470426082611,0.10921920835971832,49,,4099,0.6823754906654358,0.5823591351509094,,,,,,,,,
,,,,,0.00027644868248156783,4100,,,,,,,,,,,
,,,,50,,4181,,,0.6083333492279053,0.6083333492279053,0.6083333492279053,0.21666666865348816,0.6993603706359863,0.6955560445785522,0.5674740672111511,0.9111111164093018,0.7064506411552429
0.057658251374959946,0.18470847606658936,-0.1131209209561348,0.10995256900787354,50,,4181,0.6854405999183655,0.5805996060371399,,,,,,,,,
,,,,,0.00026913406673301124,4182,,,,,,,,,,,
,,,,51,,4263,,,0.6486111283302307,0.6486111283302307,0.6486111283302307,0.29722222685813904,0.6940749883651733,0.6393633484840393,0.6145610213279724,0.7972221970558167,0.7061188220977783
0.057494696229696274,0.18541021645069122,-0.1160174012184143,0.11050646752119064,51,,4263,0.6883141994476318,0.5804404616355896,,,,,,,,,
,,,,,0.0002617128524980314,4264,,,,,,,,,,,
,,,,52,,4345,,,0.6263889074325562,0.6263889074325562,0.6263889074325562,0.2527777850627899,0.6904488205909729,0.654568076133728,0.5893909335136414,0.8333333134651184,0.7037924528121948
0.05752649903297424,0.1845317780971527,-0.11463768035173416,0.10960216075181961,52,,4345,0.6915708780288696,0.5807322263717651,,,,,,,,,
,,,,,0.0002541964827510784,4346,,,,,,,,,,,
,,,,53,,4427,,,0.6180555820465088,0.6180555820465088,0.6180555820465088,0.2361111044883728,0.6961326003074646,0.6694738268852234,0.5779816508293152,0.875,0.7040972113609314
0.059359099715948105,0.18704193830490112,-0.11272178590297699,0.11030048877000809,53,,4427,0.6858237385749817,0.5813766717910767,,,,,,,,,
,,,,,0.0002465965471895048,4428,,,,,,,,,,,
,,,,54,,4509,,,0.6222222447395325,0.6222222447395325,0.6222222447395325,0.24444444477558136,0.6936936974525452,0.6614737510681152,0.5833333134651184,0.855555534362793,0.704637348651886
0.05944620817899704,0.1858864277601242,-0.11144598573446274,0.11028056591749191,54,,4509,0.6877394914627075,0.5794758200645447,,,,,,,,,
,,,,,0.000238924764363092,4510,,,,,,,,,,,
,,,,55,,4591,,,0.637499988079071,0.637499988079071,0.637499988079071,0.2750000059604645,0.6975666284561157,0.6492574214935303,0.5984095335006714,0.8361111283302307,0.7055864334106445
0.05969373881816864,0.18600475788116455,-0.11199137568473816,0.1108846515417099,55,,4591,0.675095796585083,0.5838618278503418,,,,,,,,,
,,,,,0.0002311929636048966,4592,,,,,,,,,,,
,,,,56,,4673,,,0.6291666626930237,0.6291666626930237,0.6291666626930237,0.25833332538604736,0.6927502751350403,0.6507962346076965,0.5913556218147278,0.8361111283302307,0.7084259390830994
0.0588376559317112,0.1844380497932434,-0.11298196762800217,0.11040997505187988,56,,4673,0.6925287246704102,0.5756259560585022,,,,,,,,,
,,,,,0.00022341306679127547,4674,,,,,,,,,,,
,,,,57,,4755,,,0.644444465637207,0.644444465637207,0.644444465637207,0.2888889014720917,0.6945107579231262,0.640490710735321,0.6087865829467773,0.8083333373069763,0.7070370316505432
0.05858432501554489,0.18362368643283844,-0.11375152319669724,0.11046044528484344,57,,4755,0.6840996146202087,0.5807665586471558,,,,,,,,,
,,,,,0.00021559706995921723,4756,,,,,,,,,,,
,,,,58,,4837,,,0.6263889074325562,0.6263889074325562,0.6263889074325562,0.2527777850627899,0.6918671131134033,0.6530378460884094,0.5886939764022827,0.8388888835906982,0.7063888907432556
0.05863367021083832,0.18392226099967957,-0.11379165202379227,0.11033392697572708,58,,4837,0.6839080452919006,0.5783658027648926,,,,,,,,,
,,,,,0.00020775702480932203,4838,,,,,,,,,,,
,,,,59,,4919,,,0.6166666746139526,0.6166666746139526,0.6166666746139526,0.23333333432674408,0.6905829310417175,0.663101851940155,0.5789473652839661,0.855555534362793,0.7059259414672852
0.05844445899128914,0.18356195092201233,-0.11330089718103409,0.10996145009994507,59,,4919,0.6900383234024048,0.5746641159057617,,,,,,,,,
,,,,,0.00019990502012295328,4920,,,,,,,,,,,
,,,,60,,5001,,,0.6277777552604675,0.6277777552604675,0.6277777552604675,0.25555557012557983,0.694760799407959,0.655005156993866,0.5888031125068665,0.8472222089767456,0.7086496949195862
0.0588109977543354,0.18484850227832794,-0.11391980201005936,0.11006565392017365,60,,5001,0.6898467540740967,0.576561450958252,,,,,,,,,
,,,,,0.0001920531631222126,5002,,,,,,,,,,,
,,,,61,,5083,,,0.6402778029441833,0.6402778029441833,0.6402778029441833,0.2805555462837219,0.695652186870575,0.6419068574905396,0.6028513312339783,0.8222222328186035,0.7105092406272888
0.05828862264752388,0.18329815566539764,-0.11335065960884094,0.11002655327320099,61,,5083,0.6890804767608643,0.5800493955612183,,,,,,,,,
,,,,,0.0001842135608014813,5084,,,,,,,,,,,
,,,,62,,5165,,,0.6222222447395325,0.6222222447395325,0.6222222447395325,0.24444444477558136,0.6943820118904114,0.661051332950592,0.5830188393592834,0.8583333492279053,0.709876537322998
0.059591054916381836,0.18600353598594666,-0.1125759556889534,0.11040881276130676,62,,5165,0.6932950019836426,0.5755764245986938,,,,,,,,,
,,,,,0.00017639830125931226,5166,,,,,,,,,,,
,,,,63,,5247,,,0.6333333253860474,0.6333333253860474,0.6333333253860474,0.2666666805744171,0.695852518081665,0.6514495015144348,0.5944882035255432,0.8388888835906982,0.7092747092247009
0.05995123088359833,0.1873914897441864,-0.11315001547336578,0.11104783415794373,63,,5247,0.6888889074325562,0.5766363143920898,,,,,,,,,
,,,,,0.000168619435059458,5248,,,,,,,,,,,
,,,,64,,5329,,,0.6388888955116272,0.6388888955116272,0.6388888955116272,0.2777777910232544,0.6933962106704712,0.6445437669754028,0.6024590134620667,0.8166666626930237,0.7075462937355042
0.05921773612499237,0.1867031306028366,-0.11434905976057053,0.11083722114562988,64,,5329,0.6908046007156372,0.575476348400116,,,,,,,,,
,,,,,0.00016088895664977546,5330,,,,,,,,,,,
,,,,65,,5411,,,0.6430555582046509,0.6430555582046509,0.6430555582046509,0.28611111640930176,0.6929510235786438,0.6385655999183655,0.6079664826393127,0.8055555820465088,0.7096450328826904
0.059266798198223114,0.1870080679655075,-0.11361443996429443,0.11055674403905869,65,,5411,0.692337155342102,0.5762144923210144,,,,,,,,,
,,,,,0.0001532187858676559,5412,,,,,,,,,,,
,,,,66,,5493,,,0.6236110925674438,0.6236110925674438,0.6236110925674438,0.24722221493721008,0.6951631307601929,0.6598480939865112,0.5841209888458252,0.8583333492279053,0.7092438340187073
0.058945368975400925,0.18591243028640747,-0.11282196640968323,0.11042667180299759,66,,5493,0.6881226301193237,0.5779609084129333,,,,,,,,,
,,,,,0.00014562074956050048,5494,,,,,,,,,,,
,,,,67,,5575,,,0.6263889074325562,0.6263889074325562,0.6263889074325562,0.2527777850627899,0.6932725310325623,0.6544401049613953,0.5880077481269836,0.8444444537162781,0.7086419463157654
0.05830644071102142,0.18548130989074707,-0.11317026615142822,0.10974326729774475,67,,5575,0.6892720460891724,0.5760826468467712,,,,,,,,,
,,,,,0.0001381065633495781,5576,,,,,,,,,,,
,,,,68,,5657,,,0.6361111402511597,0.6361111402511597,0.6361111402511597,0.27222222089767456,0.6917647123336792,0.644538164138794,0.6000000238418579,0.8166666626930237,0.7080092430114746
0.05855502560734749,0.18551339209079742,-0.11282416433095932,0.10987749695777893,68,,5657,0.692337155342102,0.5759624242782593,,,,,,,,,
,,,,,0.00013068781356538682,5658,,,,,,,,,,,
,,,,69,,5739,,,0.6388888955116272,0.637499988079071,0.637499988079071,0.2750000059604645,0.6940211057662964,0.6463432312011719,0.6004056930541992,0.8222222328186035,0.708456814289093
0.05937100201845169,0.18647554516792297,-0.11190573871135712,0.10988250374794006,69,,5739,0.6917624473571777,0.5741390585899353,,,,,,,,,
,,,,,0.00012337593938237232,5740,,,,,,,,,,,
,,,,70,,5821,,,0.6222222447395325,0.6222222447395325,0.6222222447395325,0.24444444477558136,0.6916099786758423,0.6575802564620972,0.5842911601066589,0.8472222089767456,0.7099151015281677
0.0595235638320446,0.18591925501823425,-0.1115400418639183,0.11030428111553192,70,,5821,0.6896551847457886,0.5751107335090637,,,,,,,,,
,,,,,0.0001161822151805494,5822,,,,,,,,,,,
,,,,71,,5903,,,0.6388888955116272,0.6388888955116272,0.6388888955116272,0.2777777910232544,0.6976743936538696,0.6477708220481873,0.6000000238418579,0.8333333134651184,0.7096219062805176
0.06034192815423012,0.1883348524570465,-0.11160070449113846,0.11049552261829376,71,,5903,0.692337155342102,0.5749265551567078,,,,,,,,,
,,,,,0.00010911773316122599,5904,,,,,,,,,,,
,,,,72,,5985,,,0.6388888955116272,0.6388888955116272,0.6388888955116272,0.2777777910232544,0.6976743936538696,0.6489337086677551,0.6000000238418579,0.8333333134651184,0.7092747092247009
0.060542993247509,0.18859218060970306,-0.11152998358011246,0.1107613667845726,72,,5985,0.6984674334526062,0.5748805999755859,,,,,,,,,
,,,,,0.00010219338624363183,5986,,,,,,,,,,,
,,,,73,,6067,,,0.6305555701255798,0.6305555701255798,0.6305555701255798,0.2611111104488373,0.6949541568756104,0.6533136963844299,0.591796875,0.8416666388511658,0.7092515230178833
0.0610133595764637,0.18953478336334229,-0.11158288270235062,0.11100662499666214,73,,6067,0.6877394914627075,0.5747268795967102,,,,,,,,,
,,,,,9.541985126882719e-05,6068,,,,,,,,,,,
,,,,74,,6149,,,0.6291666626930237,0.6291666626930237,0.6291666626930237,0.25833332538604736,0.6996625661849976,0.6603973507881165,0.5879017114639282,0.8638888597488403,0.7093750238418579
