data_avg,data_max,data_min,data_std,epoch,lr-AdamW,step,train_acc,train_loss,valid_acc,valid_accuracy,valid_balanced_accuracy,valid_cohen_kappa,valid_f1,valid_loss,valid_precision,valid_recall,valid_roc_auc
,,,,72,,5985,,,0.644444465637207,0.644444465637207,0.644444465637207,0.2888889014720917,0.7009345889091492,0.643073558807373,0.6048387289047241,0.8333333134651184,0.7280864119529724
0.01969200000166893,0.29562678933143616,-0.21268652379512787,0.1814623326063156,72,,5985,0.7141762375831604,0.5540790557861328,,,,,,,,,
,,,,,0.00010219338624363183,5986,,,,,,,,,,,
,,,,73,,6067,,,0.6486111283302307,0.6486111283302307,0.6486111283302307,0.29722222685813904,0.7040935754776001,0.642941951751709,0.6080808043479919,0.8361111283302307,0.7274073958396912
0.019861752167344093,0.29439523816108704,-0.21262870728969574,0.18116198480129242,73,,6067,0.7063218355178833,0.5557529926300049,,,,,,,,,
,,,,,9.541985126882719e-05,6068,,,,,,,,,,,
,,,,74,,6149,,,0.637499988079071,0.637499988079071,0.637499988079071,0.2750000059604645,0.707726776599884,0.6673408150672913,0.5928705334663391,0.8777777552604675,0.7272453904151917
0.020124005153775215,0.29495367407798767,-0.21233125030994415,0.18115916848182678,74,,6149,0.7107279896736145,0.5481754541397095,,,,,,,,,
,,,,,8.880757253678772e-05,6150,,,,,,,,,,,
,,,,75,,6231,,,0.6458333134651184,0.6458333134651184,0.6458333134651184,0.2916666567325592,0.7045190930366516,0.6475353240966797,0.6043737530708313,0.8444444537162781,0.7277854681015015
0.01995657943189144,0.29466763138771057,-0.21263852715492249,0.1812143623828888,75,,6231,0.7090038061141968,0.5558257102966309,,,,,,,,,
,,,,,8.236674570205054e-05,6232,,,,,,,,,,,
,,,,76,,6313,,,0.6486111283302307,0.6486111283302307,0.6486111283302307,0.29722222685813904,0.7054714560508728,0.6460347771644592,0.6072144508361816,0.8416666388511658,0.726971447467804
0.020010562613606453,0.29395580291748047,-0.21124711632728577,0.18092980980873108,76,,6313,0.7159003615379333,0.5493197441101074,,,,,,,,,
,,,,,7.610730205275453e-05,6314,,,,,,,,,,,
,,,,77,,6395,,,0.6402778029441833,0.6402778029441833,0.6402778029441833,0.2805555462837219,0.70126873254776,0.6521771550178528,0.5996055006980896,0.8444444537162781,0.7263233065605164
0.01981678232550621,0.29371145367622375,-0.21242666244506836,0.18076883256435394,77,,6395,0.7136015295982361,0.5511566400527954,,,,,,,,,
,,,,,7.003889319731331e-05,6396,,,,,,,,,,,
,,,,78,,6477,,,0.6486111283302307,0.6486111283302307,0.6486111283302307,0.29722222685813904,0.7054714560508728,0.6452871561050415,0.6072144508361816,0.8416666388511658,0.7265740633010864
0.019648011773824692,0.29304319620132446,-0.21284638345241547,0.1808588206768036,78,,6477,0.7176245450973511,0.550275444984436,,,,,,,,,
,,,,,6.417087618233483e-05,6478,,,,,,,,,,,
,,,,79,,6559,,,0.6499999761581421,0.6499999761581421,0.6499999761581421,0.30000001192092896,0.7049180269241333,0.6423161625862122,0.6093117594718933,0.8361111283302307,0.7272839546203613
0.019318783655762672,0.29232481122016907,-0.21284030377864838,0.1808115690946579,79,,6559,0.7105364203453064,0.5525494813919067,,,,,,,,,
,,,,,5.851229906473395e-05,6560,,,,,,,,,,,
,,,,80,,6641,,,0.6486111283302307,0.6486111283302307,0.6486111283302307,0.29722222685813904,0.7061556577682495,0.6451109647750854,0.6067864298820496,0.8444444537162781,0.7281867265701294
0.019621867686510086,0.29265743494033813,-0.21281082928180695,0.18068501353263855,80,,6641,0.7172414064407349,0.5502325296401978,,,,,,,,,
,,,,,5.3071886960284116e-05,6642,,,,,,,,,,,
,,,,81,,6723,,,0.6541666388511658,0.6541666388511658,0.6541666388511658,0.3083333373069763,0.7046263217926025,0.636689305305481,0.6149068474769592,0.824999988079071,0.7287499904632568
0.019646573811769485,0.2922896444797516,-0.2120378166437149,0.1806715428829193,81,,6723,0.7183908224105835,0.5504336357116699,,,,,,,,,
,,,,,4.785802859012154e-05,6724,,,,,,,,,,,
,,,,82,,6805,,,0.6541666388511658,0.6541666388511658,0.6541666388511658,0.3083333373069763,0.7039238810539246,0.6346494555473328,0.6153846383094788,0.8222222328186035,0.7285879850387573
0.01964116096496582,0.29229751229286194,-0.21216502785682678,0.18056294322013855,82,,6805,0.7185823917388916,0.5500286221504211,,,,,,,,,
,,,,,4.287876334594493e-05,6806,,,,,,,,,,,
,,,,83,,6887,,,0.644444465637207,0.644444465637207,0.644444465637207,0.2888889014720917,0.7050691246986389,0.6498126983642578,0.6023622155189514,0.8500000238418579,0.7287423014640808
0.019551735371351242,0.2919336259365082,-0.2126123458147049,0.18053750693798065,83,,6887,0.7180076837539673,0.5465425848960876,,,,,,,,,
,,,,,3.8141768893856434e-05,6888,,,,,,,,,,,
,,,,84,,6969,,,0.6430555582046509,0.6430555582046509,0.6430555582046509,0.28611111640930176,0.7049368619918823,0.652870237827301,0.6007827520370483,0.8527777791023254,0.7291280627250671
0.019589023664593697,0.2920432686805725,-0.2121647447347641,0.18047763407230377,84,,6969,0.7170498371124268,0.5508041381835938,,,,,,,,,
,,,,,3.3654349335957046e-05,6970,,,,,,,,,,,
,,,,85,,7051,,,0.6458333134651184,0.6458333134651184,0.6458333134651184,0.2916666567325592,0.7058823704719543,0.6494225263595581,0.6035503149032593,0.8500000238418579,0.729143500328064
0.01958068646490574,0.29140588641166687,-0.2122354656457901,0.18047763407230377,85,,7051,0.7176245450973511,0.5489649772644043,,,,,,,,,
,,,,,2.9423423947950333e-05,7052,,,,,,,,,,,
,,,,86,,7133,,,0.644444465637207,0.644444465637207,0.644444465637207,0.2888889014720917,0.7050691246986389,0.6502843499183655,0.6023622155189514,0.8500000238418579,0.7286034226417542
0.01947857439517975,0.2914019525051117,-0.21177740395069122,0.18041393160820007,86,,7133,0.7197318077087402,0.5513418316841125,,,,,,,,,
,,,,,2.5455516510121057e-05,7134,,,,,,,,,,,
,,,,87,,7215,,,0.6513888835906982,0.6513888835906982,0.6513888835906982,0.3027777671813965,0.7043580412864685,0.6393598318099976,0.6114519238471985,0.8305555582046509,0.7291203737258911
0.01945963315665722,0.29139408469200134,-0.21178637444972992,0.18041393160820007,87,,7215,0.7159003615379333,0.5483970046043396,,,,,,,,,
,,,,,2.1756745248138652e-05,7216,,,,,,,,,,,
,,,,88,,7297,,,0.6472222208976746,0.6472222208976746,0.6472222208976746,0.2944444417953491,0.7060185074806213,0.6485718488693237,0.6051587462425232,0.8472222089767456,0.7291203737258911
0.019359346479177475,0.29125264286994934,-0.21099315583705902,0.180419921875,88,,7297,0.7224137783050537,0.5470746159553528,,,,,,,,,
,,,,,1.833281339919678e-05,7298,,,,,,,,,,,
,,,,89,,7379,,,0.6527777910232544,0.6527777910232544,0.6527777910232544,0.3055555522441864,0.7072599530220032,0.6430291533470154,0.6113360524177551,0.8388888835906982,0.7288426160812378
0.01934312842786312,0.2907000184059143,-0.21261458098888397,0.18041393160820007,89,,7379,0.7128352522850037,0.5528998374938965,,,,,,,,,
,,,,,1.5189000418035008e-05,7380,,,,,,,,,,,
,,,,90,,7461,,,0.6513888835906982,0.6513888835906982,0.6513888835906982,0.3027777671813965,0.7029585838317871,0.6376170516014099,0.6123711466789246,0.824999988079071,0.7286419868469238
0.01937267556786537,0.2907187342643738,-0.21227270364761353,0.18038250505924225,90,,7461,0.7170498371124268,0.5499106645584106,,,,,,,,,
,,,,,1.2330153836402185e-05,7462,,,,,,,,,,,
,,,,91,,7543,,,0.6486111283302307,0.6486111283302307,0.6486111283302307,0.29722222685813904,0.7068366408348083,0.6474748849868774,0.6063618063926697,0.8472222089767456,0.7280092835426331
0.01936071366071701,0.29081395268440247,-0.21170762181282043,0.18041843175888062,91,,7543,0.7172414064407349,0.546862781047821,,,,,,,,,
,,,,,9.76068178851387e-06,7544,,,,,,,,,,,
,,,,92,,7625,,,0.6472222208976746,0.6472222208976746,0.6472222208976746,0.2944444417953491,0.7046511769294739,0.6464557647705078,0.6060000061988831,0.8416666388511658,0.7282639145851135
0.0193804744631052,0.291267991065979,-0.2128288894891739,0.18042141199111938,92,,7625,0.7233716249465942,0.5460228323936462,,,,,,,,,
,,,,,7.484546214028845e-06,7626,,,,,,,,,,,
,,,,93,,7707,,,0.6527777910232544,0.6527777910232544,0.6527777910232544,0.3055555522441864,0.7072599530220032,0.6431666612625122,0.6113360524177551,0.8388888835906982,0.7281481623649597
0.019389115273952484,0.29113686084747314,-0.21190844476222992,0.180419921875,93,,7707,0.7159003615379333,0.5498791933059692,,,,,,,,,
,,,,,5.505256749025328e-06,7708,,,,,,,,,,,
,,,,94,,7789,,,0.6527777910232544,0.6527777910232544,0.6527777910232544,0.3055555522441864,0.7072599530220032,0.6423622965812683,0.6113360524177551,0.8388888835906982,0.7281790375709534
0.01935497298836708,0.2911340594291687,-0.21211302280426025,0.18041843175888062,94,,7789,0.7166666388511658,0.5484409928321838,,,,,,,,,
,,,,,3.825865314396647e-06,7790,,,,,,,,,,,
,,,,95,,7871,,,0.6527777910232544,0.6527777910232544,0.6527777910232544,0.3055555522441864,0.7072599530220032,0.6429359316825867,0.6113360524177551,0.8388888835906982,0.7282561659812927
0.019360901787877083,0.29060667753219604,-0.21189451217651367,0.18041692674160004,95,,7871,0.7136015295982361,0.5494953989982605,,,,,,,,,
,,,,,2.448961410010232e-06,7872,,,,,,,,,,,
,,,,96,,7953,,,0.6527777910232544,0.6527777910232544,0.6527777910232544,0.3055555522441864,0.7079439163208008,0.6444094777107239,0.6108871102333069,0.8416666388511658,0.7280709743499756
0.01940958946943283,0.29043641686439514,-0.2121417373418808,0.180419921875,96,,7953,0.7201149463653564,0.5483284592628479,,,,,,,,,
,,,,,1.3766681218867221e-06,7954,,,,,,,,,,,
,,,,97,,8035,,,0.6513888835906982,0.6513888835906982,0.6513888835906982,0.3027777671813965,0.7064327597618103,0.6437931060791016,0.6101009845733643,0.8388888835906982,0.7281790375709534
0.019404081627726555,0.29073837399482727,-0.2126932591199875,0.180419921875,97,,8035,0.7201149463653564,0.5509776473045349,,,,,,,,,
,,,,,6.106388485549854e-07,8036,,,,,,,,,,,
,,,,98,,8117,,,0.6527777910232544,0.6527777910232544,0.6527777910232544,0.3055555522441864,0.7079439163208008,0.6443982720375061,0.6108871102333069,0.8416666388511658,0.7279784083366394
0.019429173320531845,0.29098981618881226,-0.21261383593082428,0.180419921875,98,,8117,0.725095808506012,0.5452234745025635,,,,,,,,,
,,,,,1.5205475163158018e-07,8118,,,,,,,,,,,
,,,,99,,8199,,,0.6527777910232544,0.6527777910232544,0.6527777910232544,0.3055555522441864,0.7079439163208008,0.6443465352058411,0.6108871102333069,0.8416666388511658,0.7279860973358154
0.01943947561085224,0.2912956774234772,-0.2126346081495285,0.180419921875,99,,8199,0.7178161144256592,0.5475202202796936,,,,,,,,,
